galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
Soft Opening,London,https://www.galleriesnow.net/shows/being-alone/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Dean Sameshima: being alone,"6 Minerva St, E2 9EH","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 26 Apr  - 8 Jun 2024  
Staffordshire,London,https://www.galleriesnow.net/shows/a-painting-show-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"Francisco Goya’s (1746-1828) painting Saturn Devouring His Son was a lingering presence from the conception of this show. The last master and first modern, Goya’s oeuvre spanned aristocratic portraits, Rococo styled tapestry cartoons, etchings and engravings detailing the trauma of war and satirical meditations on society. His painting Saturn Devouring his Son, dominates the poster designed to accompany this exhibition, A Painting Show.The life of a painter; the journey and transition from subject to subject, period to period, the ability to tackle all manner of subjects, reaching into deep, buried recesses of the human psyche. To dig in any direction with conviction and vigour, to move freely and to really sink one’s teeth into each subject. The leaps between subject and narrative should be fluid, multiple conversations ongoing, the space between the works, subject and manner of approach speak to the capacity of painting to accommodate endless change and the vitality of painting now.Two centuries on, Saturn Devouring His Son could not feel more relevant or timely. The painting reaches deep into the human psyche, our capacity for absolute, unthinkable violence.The transition and transformation to be found in Goya’s work is close to unthinkable. The intensity and power of The Black Paintings demonstrates the infinite possibility of paint, with any consideration of an audience an after thought.The exhibition is curated by PAINT TALK, a peer led curatorial platform founded by Mark Connolly in 2020. Initially existing solely as a digital platform sharing artists’ sources of inspiration & influence, the work of peers, studios & works in progress. The account, which has now become an archive & community generating discourse around historical and contemporary painting. PAINT TALK’s central focus is presenting the work of emerging and established painters.",A Painting Show,"49 Staffordshire Street, SE15 5TJ",Wed-Sun 12-6pm, 31 May  - 16 Jun 2024  
Studio/Chapple,London,https://www.galleriesnow.net/shows/anthropophonia/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Theresa Weber + Nathanael Amadou Kliebhan: Anthropophonia,"Unit 7, 50 Resolution Way, SE8 4NT","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 13 Jul 2024  
Sunday Painter,London,https://www.galleriesnow.net/shows/harminder-judge-a-ghost-dance/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Harminder Judge,https://www.galleriesnow.net/artist/harminder-judge/,"A Ghost Dance references funeral rites, processions and the presence of ghosts and spirits. It draws on persistent themes in Judge’s work: life, death, ritual and rebirth, creating parallels between the deconstructed body and the cosmos.Judge is preoccupied with physical and spiritual transformation - a body becoming ash, material becoming immaterial, the physical becoming metaphysical. The show revisits early elements of his practice, extends recent developments in his work, and opens up new areas of exploration. His work sets into motion dialogues between Western Modernism, Indian Neo Tantric painting, American Transcendental painting and familial funeral traditions drawn from rural Punjab.The 'Ghost Dance' of the title refers to a Native American ceremony. This type of circle dance was practised to raise the spirits of the dead in order for them to fight alongside the living to reclaim land from colonial settlers. Over recent years, Judge has developed a distinctive and innovative practice grounded in an extended exploration of pigmented plaster as an artistic medium. The plaster sets – freezing a record of its creation in time – the surface is worked, polished and slowly worn away to reveal layers of colour, texture and movement beneath. This process embraces chance, and over time he has pushed it further with each new work. The results are sensual and seductive, with surfaces appearing sleek and shimmering. They have an illusory quality, seeming to hover in front of the wall, suggesting depth, evoking the idea of a portal or doorway and inviting the viewer to stay with them in contemplation.For Matt’s Gallery, Judge will work at scale, developing a monumental, enveloping expanse of material, pigment and colour for the space and setting this into dialogue with new discreet, floor-based semi-figurative works redolent of funereal urns or totems. For The Sunday Painter, Judge will combine new works on a smaller scale with a like new cadaver-like sculpture devised for their space.A processional performance between the two spaces will take place on the opening night, recalling early performance works by the artist. The exhibition is accompanied by a new essay by writer and curator Susanna Davies-Crook, building on her previous text Spectres and Portals: The Work of Harminder Judge, produced for the artist’s debut solo show in India at Jhaveri Contemporary, Mumbai in 2023.As part of London Gallery Weekend, Judge will be in conversation with Davies-Crook on Saturday June 1st at Matt's Gallery to discuss the two-part exhibition. The talk will cover a spectrum of topics including belief, ritual, consciousness, material process, matter, and abstraction. Booking required via London Gallery Weekend here.",Harminder Judge: A Ghost Dance,"117-119 South Lambeth Road, SW8 1XA",Wed-Sun 12-6pm, 24 May  - 7 Jul 2024  
Tabula Rasa Gallery,London,https://www.galleriesnow.net/shows/hypernode/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Kolja Kärtner Sainz: Hypernode,"Unit One, 99 East Rd, N1 6AQ","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 24 Apr  - 6 Jun 2024  
The Approach,London,https://www.galleriesnow.net/shows/adelaide-cioni/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Adelaide Cioni: True Form,"1st Floor, 47 Approach Road, E2 9LY","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 23 Apr  - 22 Jun 2024  
Trafalgar Avenue,London,https://www.galleriesnow.net/shows/the-sand-in-the-pearl/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Sophie Goodchild: The Sand In The Pearl,"29 Trafalgar Ave, SE15 6NP","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 24 May  - 15 Jun 2024  
Union Pacific,London,https://www.galleriesnow.net/shows/describe-to-me-the-view-from-my-window/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Describe to me the view from my window,"17 Goulston Street, E1 7TP","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 10 May  - 8 Jun 2024  
Victoria Miro,London,https://www.galleriesnow.net/shows/boscoe-holder-geoffrey-holder/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Boscoe Holder,https://www.galleriesnow.net/artist/boscoe-holder/,"Born in Port of Spain, Trinidad and Tobago, Boscoe and Geoffrey Holder were true polymaths whose groundbreaking careers in the visual and performing arts led them individually to the UK, where Boscoe settled in 1950, and the US, where Geoffrey made his home in 1953, and wider international acclaim. Throughout their careers, both regarded the impulse to paint as being intrinsic to their broader creative drive, an embodied painting informed by and informing their accomplishments as choreographers and performers.On view across the two spaces of our London gallery, these exhibitions consider for the first time the siblings as painters in parallel. Created in New York from the late-1970s into the 2000s, selected works by Geoffrey move from the quiet intimacy of domestic scenes to the lively energy of nightclubs. Equally tender and strong, these paintings display his deeply intuitive understanding of colour, used powerfully to describe emotion as much as form. Works by Boscoe are drawn principally from the 1990s, made in Trinidad where he resettled in 1970. A focus of these paintings, characterised by their quiet intensity, is the male nude, a significant aspect of Boscoe’s work though one that was rarely exhibited during his lifetime.Together the exhibitions draw connections and invite conversations around expression, representation and style, the similarities and contrasts of brothers who, sharing creative passions, remained distinct though equally compelling characters throughout their lives.New writing by Trinidad-born writer Attillah Springer accompanies the exhibitions.The Geoffrey Holder exhibition is presented in collaboration with James Fuentes and the Geoffrey Holder Estate.The Boscoe Holder exhibition is presented with thanks to Christian Holder, Executor of the Boscoe Holder Estate.About the artistsA painter, designer, dancer, choreographer and musician, Boscoe Holder (1921–2007) was born in Port of Spain, Trinidad and Tobago. A child prodigy, he began painting seriously and playing the piano professionally from a young age. He later formed his own dance company, the Boscoe Holder Dancers, and in 1947 visited New York for the first time, teaching dance at the prestigious Katherine Dunham School of Dance and exhibiting his paintings. Returning to Trinidad the following year, he married his leading dancer, Sheila Clarke. In 1950 they travelled to London, which was to become their home for the next twenty years. They formed the dance troupe Boscoe Holder and his Caribbean Dancers, performing at the coronation of Queen Elizabeth II in 1953. Holder spent the next two decades touring Europe and further afield. Later in the 1950s he produced, choreographed and costumed shows at the Candlelight Room at The May Fair Hotel, where he also formed and led his own band. Film and television roles during this time included Sapphire and The Saint. He continued to paint throughout this period, exhibiting his work at venues including the Redfern Gallery, the Commonwealth Institute, the Royal Watercolour Society Galleries and the Leicester Galleries.Holder returned to Trinidad in 1970, where he focused on painting until his death in 2007. He showed regularly in Trinidad and throughout the Caribbean. In 1973, in recognition of his contribution to the Arts, the Government of Trinidad and Tobago awarded him the Hummingbird Medal (gold) and named a street after him. He also received awards for his achievements from the governments of Venezuela and France, as well as various institutions in the US. Posthumous presentations of his work include the group exhibitions: In the Company of Alice at Victoria Miro, London, UK, in 2010andSelf-Consciousness, curated by Hilton Als and Peter Doig, at VeneKlasen/Werner, Berlin, Germany, in 2010. A new book, Boscoe Holder: Travels in Rhythm, A life of art and dance by his son Christian Holder is published by Rosenstiels in spring this year.Geoffrey Holder (born 1930, Port of Spain, Trinidad and Tobago; died 2014, New York, USA) was a painter, photographer, choreographer, director, costume designer, dancer, actor and composer. Following the lead of his older brother, Boscoe, Geoffrey made his debut appearance with the Boscoe Holder Dancers at the age of seven. In 1953, invited by choreographer Agnes de Mille, he relocated to New York City, where from 1955–1956 he performed as a principal dancer for the Metropolitan Opera Ballet before embarking on a career in film, which included roles in Doctor Dolittle and the Bond movie Live and Let Die, and later television. His first solo exhibition in New York was held in 1954. By 1956 his work as a painter was recognised with a Guggenheim Fellowship. In New York, Holder found a muse in his wife-to-be, the distinguished dancer, actress, and choreographer Carmen de Lavallade. The couple married in 1955, travelling the world – including a period spent in Paris working with Josephine Baker – eventually settling in Lower Manhattan. During the 1970s Holder won two Tony Awards for his direction and costume design for the Broadway musical The Wiz and received multiple awards for his direction, costume design, and choreography.Solo exhibitions have been held at venues including James Fuentes (2024: curated by Erica Moiah James, Los Angeles, USA; 2022: Pleasures of the Flesh, curated by Hilton Als, New York, USA); New York Public Library for the Performing Arts, USA; Mexican Cultural Institute, Washington, DC, USA; National Arts Club, New York, USA; Far Gallery, New York, USA; Griffin Gallery, New York, USA; and Randolph Gallery, Houston, USA, among others. His work has been featured in institutional group exhibitions at the Studio Museum in Harlem, New York, USA; the California African American Museum, Los Angeles, USA; DuSable Museum of African American History, Chicago, USA; Nasher Museum of Art, Durham, USA; Museum of the City of New York, USA; National Gallery of Art, Washington DC, USA; and the Corcoran Gallery of Art, Washington, DC, USA, among others. Holder’s works are in permanent collections including the Barbados Museum, Bridgetown; Studio Museum in Harlem, New York, USA; Columbia University, New York, USA; and Yale University, New Haven, Connecticut, USA.",Boscoe Holder | Geoffrey Holder,"16 Wharf Road, N1 7RW",Tue-Sat 10am-6pm, 1 Jun  - 27 Jul 2024  
VITRINE,London,https://www.galleriesnow.net/shows/grounded/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Sarah Bedford: Grounded,"15 Bermondsey Sq, SE1 3UN","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 14 Jul 2024  
White Cube Bermondsey,London,https://www.galleriesnow.net/shows/a-confession-of-my-sins/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Georg Baselitz: A Confession of My Sins,"144 – 152 Bermondsey Street, SE1 3TQ","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 10 Apr  - 16 Jun 2024  
Xxijra Hii,London,https://www.galleriesnow.net/shows/unhomely/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,David Micheaud: Unhomely,"Unit 4, 50 Resolution Way, SE8 4AL","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 24 May  - 22 Jun 2024  
Yamamoto Keiko Rochaix,London,https://www.galleriesnow.net/shows/magda-stawarska-drift/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Magda Stawarska,https://www.galleriesnow.net/artist/magda-stawarska/,"Magda Stawarska presents one of her most ambitious solo presentations to date, showcasing ten new works across various media. Split across the gallery’s upper and lower floors, taking the form of two distinct installations, Drift presents viewers with a spellbinding view of the visual rhythms that constitute the ebb and flow of various cityscapes. Through painting and photography; etching, silkscreen print and slide projection, Stawarska reveals how one fashions a personal relationship to place―layering histories of memory and movement, absence and restitution via patterns that wrap horizontally and vertically across the gallery walls.About the exhibitionDrift builds upon Stawarska’s signature artistic approach―of self-exploring cities, allowing herself to get lost, only to return―a practice akin to that of flaneur. Often accompanied on these journeys with discreet recording equipment; the recordings are adapted, shared with select listeners, annotated, and re-exposed to the world in multi-layered form, revealing the contradictions within the geo-politics of a given urban sphere. What exists in the interstices? This process of revelation is what Stawarska calls the act of “inner listening”.On the ground floor, Stawarska presents works that are largely inspired by the maritime hues, the abundant humidity, and air of a coastal city that evokes memories of an Andalucía. Here, dreams unfold as a horizontal line, in various shades of blue, green and lilac extends across the four walls of the gallery, punctuated by large paintings and small monochrome prints. A triptych, Found Boat, Lost Memory - New Iteration, 2024, hand painted over a silkscreen print, leans against the longest wall. Playing with scale and placement, Stawarska invites the viewer weave and observe from multiple sightlines as their eyes linger across long stretches of coloured paper to small, postcard-like images. Pause for breath, and look up, and one will find paper cascading from the ceiling to the floor―agile, robust, permanent.Speaking of Stawarska’s work, the artist, author and curator, Dr. Omar Kholeif, Senior Curator and Director of Collections, Sharjah Art Foundation, recently noted, “Everything that I know about paper I learned from Magda. I have spent years trailing in her footsteps―in print rooms and dark rooms, and back into print rooms through to installing onto gallery walls. What I have learned is that the paper presents a kind of boundless possibility―it listens, feels, responds, unlike any other medium”.An abandoned fishing boat, Some Boats Wait Forever 2024 sits in juxtaposition to the tiny photo-etchings of fishing baskets, which serve as both as vessels of confinement and protection.This play with multiple cityscapes continues downstairs. The film, which visually takes place in Łódź and sonically in Bologna and Pisa, revolves around a paired conversation with the painting of torn tarpaulin in Venice. This scene interleaves with a slide projection of shop carts and stalls, wrapped in fabric on a city street in Sharjah, UAE. Deploying her aforementioned process of ‘inner listening’.Stawarska invited local researcher and architect, Souraya Kreidieh, to examine a soundscape composition without detailed context, but for a series of prompts for annotations. These evocations are looped into slides forming a tapestry that tessellates and refracts as the clicking sound of the looping slide carousel, echo the call and response of two voices reading fragments of Gertrude Stein’s Ida, a restless traveller, who also enjoys the privilege of rest.Opening hours during London Gallery Weekend: 31 May and 1 June: 11pm - 6pm, 2 June: noon - 5pmMagda Stawarska (b. Poland, lives and works in Preston)Magda Stawarska’s multi-disciplinary practice combines moving image, sound, traditionally made silkscreen prints and paintings on paper. She examines how rhythms in sound affect our ability to decode the visual; how the process of what she describes as “inner listening” and intimate listening to a soundscape of place impacts the ability to understand one’s personal relationship to a city, and how the trauma of loss, passed from one generation to another, translates to the architecture within a city.Stawarska was recently the subject of a two-person exhibition, 'Plaited Time / Deep Water' along with Lubaina Himid, curated by Dr. Omar Kholeif at Sharjah Art Foundation (2023) travelling to MUDAM, Luxembourg in 2024. Stawarska’s recent group presentations include, 'A Fine Toothed Comb', curated by Himid, HOME, Manchester; 'Rewinding Internationalism', Van Abbemuseum, Eindhoven and Villa Arson, Nice (2023); 'INVISIBLE NARRATIVES: New Conversations about Time and Place', Newlyn Art Gallery, Penzance, (2019), 4th International Biennale of Casablanca, Morocco (2018); 'Sounds Like Her' curated by Christine Eyene, New Art Exchange, Nottingham, York Art Gallery, York, and Gallery Oldham, Oldham (2017-2020).In 2020 'Bracka 40' was purchased by the Arts Council Art Collection. The work was included in exhibitions 'Right About Now' and 'Found Cities, Lost Objects; Women in the City', the latter was exhibited at the Birmingham Museum and Art Gallery, Southampton City Art Gallery and Leeds Art Gallery, (2022 - 2024). Other public collections include: The British Library Sound & Vision collection, London, China Printmaking Museum, Shenzhen, Association of the Museums of Painting and Sculpture, Istanbul, Kraków International Print Triennial Collection, Kraków and TONSPUR Kunstverein, Vienna.",Magda Stawarska: Drift,"19 Goulston Street, E1 7TP",Wed-Sat 12-6pm, 1 Jun  - 6 Jul 2024  
ZÉRUÌ,London,https://www.galleriesnow.net/shows/isabella-benshimol-toro-rinse-and-hold/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Isabella Benshimol Toro,https://www.galleriesnow.net/artist/isabella-benshimol-toro/,,Isabella Benshimol Toro: Rinse and Hold,"Unit 10, Vanguard Court, SE5 8QT",Thu-Sat 12-6pm & by appointment, 29 May  - 29 Jun 2024  
